t;pais;tipo_aplicacion;descargas
3,213213;Chile;informativa;56,891442
3,243243;Chile;informativa;56,335352
3,273273;Chile;informativa;57,317868
3,303303;Chile;informativa;54,645792
3,333333;Chile;informativa;55,463406
3,363363;Chile;informativa;57,873725
3,393393;Chile;informativa;56,536177
3,423423;Chile;informativa;53,457011
3,453453;Chile;informativa;55,316932
3,483483;Chile;informativa;54,383059
3,513514;Chile;informativa;55,225155
3,543544;Chile;informativa;58,135713
3,573574;Chile;informativa;54,855404
3,603604;Chile;informativa;57,56432
3,633634;Chile;informativa;57,51119
3,663664;Chile;informativa;55,357549
3,693694;Chile;informativa;52,850217
3,723724;Chile;informativa;55,898832
3,753754;Chile;informativa;54,55694
3,783784;Chile;informativa;57,109556
3,813814;Chile;informativa;54,39343
3,843844;Chile;informativa;57,672347
3,873874;Chile;informativa;57,680168
3,903904;Chile;informativa;56,467005
3,933934;Chile;informativa;60,724896
3,963964;Chile;informativa;58,141979
3,993994;Chile;informativa;55,839405
4,024024;Chile;informativa;58,081773
4,054054;Chile;informativa;56,136268
4,084084;Chile;informativa;58,265727
4,114114;Chile;informativa;56,374046
4,144144;Chile;informativa;59,024388
4,174174;Chile;informativa;55,006637
4,204204;Chile;informativa;54,176489
4,234234;Chile;informativa;52,152111
4,264264;Chile;informativa;55,472238
4,294294;Chile;informativa;54,806981
4,324324;Chile;informativa;55,242409
4,354354;Chile;informativa;56,369599
4,384384;Chile;informativa;58,135507
4,414414;Chile;informativa;57,111622
4,444444;Chile;informativa;56,548761
4,474474;Chile;informativa;56,93658
4,504505;Chile;informativa;56,793326
4,534535;Chile;informativa;58,303524
4,564565;Chile;informativa;58,819434
4,594595;Chile;informativa;61,476201
4,624625;Chile;informativa;58,136649
4,654655;Chile;informativa;61,136468
4,684685;Chile;informativa;56,489038
4,714715;Chile;informativa;57,239585
4,744745;Chile;informativa;58,345858
4,774775;Chile;informativa;58,045595
4,804805;Chile;informativa;54,771265
4,834835;Chile;informativa;59,234586
4,864865;Chile;informativa;55,957909
4,894895;Chile;informativa;55,985415
4,924925;Chile;informativa;61,187687
4,954955;Chile;informativa;53,504386
4,984985;Chile;informativa;54,566386
5,015015;Chile;informativa;57,946625
5,045045;Chile;informativa;53,9491
5,075075;Chile;informativa;59,178493
5,105105;Chile;informativa;59,487953
5,135135;Chile;informativa;62,626293
5,165165;Chile;informativa;57,270068
5,195195;Chile;informativa;58,364697
5,225225;Chile;informativa;57,646283
5,255255;Chile;informativa;59,560104
5,285285;Chile;informativa;57,992526
5,315315;Chile;informativa;60,499873
5,345345;Chile;informativa;61,540307
5,375375;Chile;informativa;55,777055
5,405405;Chile;informativa;59,215255
5,435435;Chile;informativa;59,847435
5,465465;Chile;informativa;57,268218
5,495495;Chile;informativa;59,783291
5,525526;Chile;informativa;61,430082
5,555556;Chile;informativa;60,916153
5,585586;Chile;informativa;59,678948
5,615616;Chile;informativa;60,264631
5,645646;Chile;informativa;57,7131
5,675676;Chile;informativa;57,840342
5,705706;Chile;informativa;60,650263
5,735736;Chile;informativa;59,664748
5,765766;Chile;informativa;60,851089
5,795796;Chile;informativa;58,400983
5,825826;Chile;informativa;61,895553
5,855856;Chile;informativa;58,376734
5,885886;Chile;informativa;58,244102
5,915916;Chile;informativa;63,769943
5,945946;Chile;informativa;57,48414
5,975976;Chile;informativa;57,458715
6,006006;Chile;informativa;56,58364
6,036036;Chile;informativa;58,137996
6,066066;Chile;informativa;60,348222
6,096096;Chile;informativa;59,391884
6,126126;Chile;informativa;59,73812
6,156156;Chile;informativa;57,659144
6,186186;Chile;informativa;60,164285
6,216216;Chile;informativa;58,537265
6,246246;Chile;informativa;57,787536
6,276276;Chile;informativa;59,271421
6,306306;Chile;informativa;58,491497
6,336336;Chile;informativa;62,678567
6,366366;Chile;informativa;59,61018
6,396396;Chile;informativa;57,614354
6,426426;Chile;informativa;61,920034
6,456456;Chile;informativa;60,391679
6,486486;Chile;informativa;59,964885
6,516517;Chile;informativa;57,926528
6,546547;Chile;informativa;61,42703
6,576577;Chile;informativa;56,805738
6,606607;Chile;informativa;57,695086
6,636637;Chile;informativa;61,811369
6,666667;Chile;informativa;60,459464
6,696697;Chile;informativa;62,220193
6,726727;Chile;informativa;59,666124
6,756757;Chile;informativa;60,872812
6,786787;Chile;informativa;62,921488
6,816817;Chile;informativa;60,773518
6,846847;Chile;informativa;58,002625
6,876877;Chile;informativa;62,387502
6,906907;Chile;informativa;63,538692
6,936937;Chile;informativa;60,662702
6,966967;Chile;informativa;60,700396
6,996997;Chile;informativa;58,027258
7,027027;Chile;informativa;62,379973
7,057057;Chile;informativa;58,357459
7,087087;Chile;informativa;57,410312
7,117117;Chile;informativa;61,249422
7,147147;Chile;informativa;61,84106
7,177177;Chile;informativa;58,844931
7,207207;Chile;informativa;60,916976
7,237237;Chile;informativa;58,383746
7,267267;Chile;informativa;62,868502
7,297297;Chile;informativa;59,297311
7,327327;Chile;informativa;63,72388
7,357357;Chile;informativa;57,925502
7,387387;Chile;informativa;60,590508
7,417417;Chile;informativa;61,014744
7,447447;Chile;informativa;60,602555
7,477477;Chile;informativa;62,716172
7,507508;Chile;informativa;58,92802
7,537538;Chile;informativa;61,479056
7,567568;Chile;informativa;61,48538
7,597598;Chile;informativa;61,464224
7,627628;Chile;informativa;61,244546
7,657658;Chile;informativa;60,538375
7,687688;Chile;informativa;61,762086
7,717718;Chile;informativa;62,198983
7,747748;Chile;informativa;60,800201
7,777778;Chile;informativa;62,51133
7,807808;Chile;informativa;57,934354
7,837838;Chile;informativa;66,366942
7,867868;Chile;informativa;61,902964
7,897898;Chile;informativa;60,397059
7,927928;Chile;informativa;63,324895
7,957958;Chile;informativa;60,264539
7,987988;Chile;informativa;63,113394
8,018018;Chile;informativa;63,994908
8,048048;Chile;informativa;63,465321
8,078078;Chile;informativa;60,687567
8,108108;Chile;informativa;63,899524
8,138138;Chile;informativa;64,636591
8,168168;Chile;informativa;62,769987
8,198198;Chile;informativa;59,773088
8,228228;Chile;informativa;62,264865
8,258258;Chile;informativa;60,29535
8,288288;Chile;informativa;61,666937
8,318318;Chile;informativa;59,986481
8,348348;Chile;informativa;61,444016
8,378378;Chile;informativa;59,403289
8,408408;Chile;informativa;58,640229
8,438438;Chile;informativa;64,184223
8,468468;Chile;informativa;59,625288
8,498498;Chile;informativa;63,881787
8,528529;Chile;informativa;63,204313
8,558559;Chile;informativa;64,81612
8,588589;Chile;informativa;62,437251
8,618619;Chile;informativa;65,491382
8,648649;Chile;informativa;64,579801
8,678679;Chile;informativa;63,178701
8,708709;Chile;informativa;62,661626
8,738739;Chile;informativa;64,504226
8,768769;Chile;informativa;64,218586
8,798799;Chile;informativa;59,690867
8,828829;Chile;informativa;63,636869
8,858859;Chile;informativa;63,594987
8,888889;Chile;informativa;61,261389
8,918919;Chile;informativa;64,739807
8,948949;Chile;informativa;64,013946
8,978979;Chile;informativa;67,113805
9,009009;Chile;informativa;61,2429
9,039039;Chile;informativa;63,064729
9,069069;Chile;informativa;62,48902
9,099099;Chile;informativa;64,274636
9,129129;Chile;informativa;65,713086
9,159159;Chile;informativa;61,491144
9,189189;Chile;informativa;61,551848
9,219219;Chile;informativa;63,502453
9,249249;Chile;informativa;64,397783
9,279279;Chile;informativa;63,697349
9,309309;Chile;informativa;64,771976
9,339339;Chile;informativa;62,540886
9,369369;Chile;informativa;60,621658
9,399399;Chile;informativa;61,820249
9,429429;Chile;informativa;64,547249
9,459459;Chile;informativa;62,566971
9,489489;Chile;informativa;62,756889
9,51952;Chile;informativa;64,32878
9,54955;Chile;informativa;64,735053
9,57958;Chile;informativa;67,290975
9,60961;Chile;informativa;65,626564
9,63964;Chile;informativa;63,341772
9,66967;Chile;informativa;65,449216
9,6997;Chile;informativa;60,177911
9,72973;Chile;informativa;68,12596
9,75976;Chile;informativa;64,479041
9,78979;Chile;informativa;63,901794
9,81982;Chile;informativa;62,520328
9,84985;Chile;informativa;65,264547
9,87988;Chile;informativa;65,354799
9,90991;Chile;informativa;65,027455
9,93994;Chile;informativa;64,109636
9,96997;Chile;informativa;67,708525
10;Chile;informativa;62,526439
10,03003;Chile;informativa;66,483988
10,06006;Chile;informativa;65,825364
10,09009;Chile;informativa;63,358021
10,12012;Chile;informativa;63,839767
10,15015;Chile;informativa;64,603384
10,18018;Chile;informativa;65,889695
10,21021;Chile;informativa;66,744106
10,24024;Chile;informativa;66,589763
10,27027;Chile;informativa;64,532405
10,3003;Chile;informativa;68,505
10,33033;Chile;informativa;67,122217
10,36036;Chile;informativa;64,975881
10,39039;Chile;informativa;64,807575
10,42042;Chile;informativa;67,684967
10,45045;Chile;informativa;65,010309
10,48048;Chile;informativa;64,339063
10,510511;Chile;informativa;66,762766
10,540541;Chile;informativa;67,944629
10,570571;Chile;informativa;67,621882
10,600601;Chile;informativa;65,18047
10,630631;Chile;informativa;66,025871
10,660661;Chile;informativa;67,356847
10,690691;Chile;informativa;65,664989
10,720721;Chile;informativa;67,5056
10,750751;Chile;informativa;64,35893
10,780781;Chile;informativa;66,027211
10,810811;Chile;informativa;64,858827
10,840841;Chile;informativa;67,809601
10,870871;Chile;informativa;68,627179
10,900901;Chile;informativa;66,861309
10,930931;Chile;informativa;70,355871
10,960961;Chile;informativa;67,373795
10,990991;Chile;informativa;69,309241
11,021021;Chile;informativa;64,901475
11,051051;Chile;informativa;66,052819
11,081081;Chile;informativa;64,78106
11,111111;Chile;informativa;65,815201
11,141141;Chile;informativa;66,95008
11,171171;Chile;informativa;67,384857
11,201201;Chile;informativa;67,468128
11,231231;Chile;informativa;66,090412
11,261261;Chile;informativa;64,972753
11,291291;Chile;informativa;63,485545
11,321321;Chile;informativa;67,735856
11,351351;Chile;informativa;65,446257
11,381381;Chile;informativa;67,775187
11,411411;Chile;informativa;69,192517
11,441441;Chile;informativa;64,762169
11,471471;Chile;informativa;66,412349
11,501502;Chile;informativa;70,330204
11,531532;Chile;informativa;70,56369
11,561562;Chile;informativa;65,321223
11,591592;Chile;informativa;68,621634
11,621622;Chile;informativa;64,694218
11,651652;Chile;informativa;69,545734
11,681682;Chile;informativa;66,077623
11,711712;Chile;informativa;68,384797
11,741742;Chile;informativa;67,848862
11,771772;Chile;informativa;67,420796
11,801802;Chile;informativa;68,764265
11,831832;Chile;informativa;68,283415
11,861862;Chile;informativa;66,490276
11,891892;Chile;informativa;66,959448
11,921922;Chile;informativa;69,957426
11,951952;Chile;informativa;62,046573
11,981982;Chile;informativa;67,724881
12,012012;Chile;informativa;68,346196
12,042042;Chile;informativa;67,934656
12,072072;Chile;informativa;66,216475
12,102102;Chile;informativa;71,342644
12,132132;Chile;informativa;67,057255
12,162162;Chile;informativa;69,78403
12,192192;Chile;informativa;68,123909
12,222222;Chile;informativa;69,224114
12,252252;Chile;informativa;67,407884
12,282282;Chile;informativa;70,228946
12,312312;Chile;informativa;66,510863
12,342342;Chile;informativa;69,732938
12,372372;Chile;informativa;69,321644
12,402402;Chile;informativa;68,764339
12,432432;Chile;informativa;67,132483
12,462462;Chile;informativa;67,285667
12,492492;Chile;informativa;62,879081
12,522523;Chile;informativa;68,956192
12,552553;Chile;informativa;70,093679
12,582583;Chile;informativa;67,938347
12,612613;Chile;informativa;69,661935
12,642643;Chile;informativa;65,666095
12,672673;Chile;informativa;67,85622
12,702703;Chile;informativa;67,513604
12,732733;Chile;informativa;64,802342
12,762763;Chile;informativa;68,498163
12,792793;Chile;informativa;66,69859
12,822823;Chile;informativa;65,983239
12,852853;Chile;informativa;71,562841
12,882883;Chile;informativa;63,395512
12,912913;Chile;informativa;67,920544
12,942943;Chile;informativa;68,592761
12,972973;Chile;informativa;71,332687
13,003003;Chile;informativa;69,252436
13,033033;Chile;informativa;69,27363
13,063063;Chile;informativa;70,172495
13,093093;Chile;informativa;67,790613
13,123123;Chile;informativa;67,541462
13,153153;Chile;informativa;69,863698
13,183183;Chile;informativa;67,794559
13,213213;Chile;informativa;69,479257
13,243243;Chile;informativa;68,33549
13,273273;Chile;informativa;66,792158
13,303303;Chile;informativa;70,650406
13,333333;Chile;informativa;75,298287
13,363363;Chile;informativa;67,521731
13,393393;Chile;informativa;71,642976
13,423423;Chile;informativa;69,685758
13,453453;Chile;informativa;68,859894
13,483483;Chile;informativa;69,411335
13,513514;Chile;informativa;73,02985
13,543544;Chile;informativa;72,638082
13,573574;Chile;informativa;70,022617
13,603604;Chile;informativa;68,968291
13,633634;Chile;informativa;67,75869
13,663664;Chile;informativa;67,197412
13,693694;Chile;informativa;69,06499
13,723724;Chile;informativa;71,171647
13,753754;Chile;informativa;69,633735
13,783784;Chile;informativa;71,380702
13,813814;Chile;informativa;72,792711
13,843844;Chile;informativa;65,665918
13,873874;Chile;informativa;70,812229
13,903904;Chile;informativa;70,015093
13,933934;Chile;informativa;71,358184
13,963964;Chile;informativa;68,697224
13,993994;Chile;informativa;69,730396
14,024024;Chile;informativa;69,573732
14,054054;Chile;informativa;69,102417
14,084084;Chile;informativa;67,266667
14,114114;Chile;informativa;71,951367
14,144144;Chile;informativa;71,725792
14,174174;Chile;informativa;67,871783
14,204204;Chile;informativa;71,444179
14,234234;Chile;informativa;75,869504
14,264264;Chile;informativa;74,008164
14,294294;Chile;informativa;71,749217
14,324324;Chile;informativa;70,016283
14,354354;Chile;informativa;72,995979
14,384384;Chile;informativa;69,157649
14,414414;Chile;informativa;71,911529
14,444444;Chile;informativa;70,408759
14,474474;Chile;informativa;70,638694
14,504505;Chile;informativa;73,046976
14,534535;Chile;informativa;70,852565
14,564565;Chile;informativa;69,311016
14,594595;Chile;informativa;71,267214
14,624625;Chile;informativa;70,532328
14,654655;Chile;informativa;72,026204
14,684685;Chile;informativa;70,809677
14,714715;Chile;informativa;73,434695
14,744745;Chile;informativa;68,054535
14,774775;Chile;informativa;76,330422
14,804805;Chile;informativa;70,75371
14,834835;Chile;informativa;67,321048
14,864865;Chile;informativa;71,267704
14,894895;Chile;informativa;72,984391
14,924925;Chile;informativa;71,845151
14,954955;Chile;informativa;75,946536
14,984985;Chile;informativa;72,156843
15,015015;Chile;informativa;75,640037
15,045045;Chile;informativa;69,148067
15,075075;Chile;informativa;70,65192
15,105105;Chile;informativa;66,953353
15,135135;Chile;informativa;74,536484
15,165165;Chile;informativa;71,612999
15,195195;Chile;informativa;73,000069
15,225225;Chile;informativa;76,188015
15,255255;Chile;informativa;73,320939
15,285285;Chile;informativa;72,850501
15,315315;Chile;informativa;74,49222
15,345345;Chile;informativa;73,334992
15,375375;Chile;informativa;71,830443
15,405405;Chile;informativa;71,211414
15,435435;Chile;informativa;74,187916
15,465465;Chile;informativa;69,300241
15,495495;Chile;informativa;74,127717
15,525526;Chile;informativa;74,026805
15,555556;Chile;informativa;75,152521
15,585586;Chile;informativa;71,670694
15,615616;Chile;informativa;74,209023
15,645646;Chile;informativa;70,961315
15,675676;Chile;informativa;73,305149
15,705706;Chile;informativa;72,61618
15,735736;Chile;informativa;73,932177
15,765766;Chile;informativa;76,647687
15,795796;Chile;informativa;70,459997
15,825826;Chile;informativa;72,650135
15,855856;Chile;informativa;73,48167
15,885886;Chile;informativa;76,949431
15,915916;Chile;informativa;70,181374
15,945946;Chile;informativa;73,781796
15,975976;Chile;informativa;71,153484
16,006006;Chile;informativa;76,825269
16,036036;Chile;informativa;74,244697
16,066066;Chile;informativa;73,171971
